"time, s","I, Amp"
4706.12,0.0004063918
4707.01,0.0004099371
4708.32,0.0004384531
4709.21,0.0004220371
4710.1,0.0003943689
4711.41,0.0004477015
4712.3,0.0004402257
4713.21,0.0004540213
4714.1,0.0004457748
4715.41,0.0004477786
4716.3,0.0004611888
4717.18,0.0004396862
4718.06,0.0004483951
4719.37,0.0004093205
4720.26,0.0004366034
4721.14,0.0004250429
4722.02,0.0004028466
4723.34,0.0003962957
4724.22,0.0004249658
4725.11,0.0004456977
4726.42,0.000443848
4727.31,0.0003949854
4728.19,0.0004160256
4729.07,0.0004544837
4730.39,0.0004009969
4731.27,0.0004003804
4732.15,0.0004019218
4733.03,0.0004242722
4734.35,0.000407625
4735.23,0.0003899758
4736.12,0.0003915943
4737.0,0.0003968351
4738.31,0.0004064689
4739.19,0.0004318251
4740.07,0.0003965268
4741.39,0.0004183378
4742.27,0.0003958332
4743.16,0.0003919797
4744.04,0.0004261989
4745.36,0.0003951396
4746.24,0.0004027695
4747.12,0.0004264301
4748.0,0.00041749
4749.32,0.0004200333
4750.2,0.0003979141
4751.08,0.0004090893
4752.39999999999,0.0003774134
4753.28,0.0003827313
4754.17,0.0003959103
4755.05,0.0004091664
4756.37,0.0003819605
4757.25,0.000356142
4758.13,0.0003866619
4759.01,0.0004019988
4760.33,0.0003900529
4761.21,0.0003972976
4762.1,0.0004291276
4763.41,0.000423039
4764.29,0.0004177983
4765.17,0.0004375282
4766.06,0.0004102454
4767.37,0.0004204958
4768.26,0.0003841185
4769.14,0.0004396862
4770.02,0.000399995
4771.34,0.0003939835
4772.22,0.0004219601
4773.11,0.0004379907
4774.42,0.0004195709
4775.31,0.0004104766
4776.18,0.0004188772
4777.06,0.0004322104
4778.37,0.0004012281
4779.26,0.0004478557
4780.14,0.0003906695
4781.02,0.0004446187
4782.35,0.0004144842
4783.23,0.0004298983
4784.11,0.0004183378
4785.42,0.0003961415
4786.31,0.0004443104
4787.18,0.0004332123
4788.06,0.0004208811
4789.37,0.0004172588
4790.26,0.0003656216
4791.14,0.0004081645
4792.02,0.000392288
4793.37,0.0004379136
4794.25,0.0004017676
4795.13,0.0003918255
4796.02,0.0003483579
4797.33,0.0004127887
4798.22,0.0003626159
4799.1,0.0003844268
4800.42,0.0003950625
4801.31,0.0004367575
4802.19,0.0004167193
4803.07,0.0004026924
4804.38,0.0004135594
4805.27,0.0004269696
4806.15,0.0003737911
4807.03,0.000417567
4808.36,0.0003963727
4809.24,0.0004146384
4810.12,0.000443848
4811.0,0.0004282027
4812.32,0.0003747159
4813.2,0.000375872
4814.07,0.0003422693
4815.39,0.0003762574
4816.27,0.0003979141
4817.16,0.0004130969
4818.04,0.0004221913
4819.36,0.0004279715
4820.24,0.0004259677
4821.12,0.0004134823
4822.01,0.0004172588
4823.32,0.0003866619
4824.21,0.0003970663
4825.08,0.0004004574
4826.39999999999,0.0004039256
4827.28,0.0003971434
4828.17,0.0004147925
4829.05,0.0004056982
4830.37,0.0004126345
4831.25,0.0004465455
4832.13,0.0004167193
4833.01,0.0004356015
4834.32,0.0004154091
4835.21,0.0003896676
4836.09,0.0004080103
4837.41,0.0003916714
4838.29,0.0004050817
4839.17,0.0004237327
4840.05,0.0004167193
4841.37,0.0004002262
4842.25,0.0004008428
4843.13,0.0004118638
4844.02,0.0004013052
4845.33,0.0004516321
4846.21,0.0004235785
4847.1,0.0004167193
4848.41,0.0004167193
4849.3,0.0004173358
4850.18,0.0004102454
4851.07,0.0004030778
4852.38,0.0003805733
4853.26,0.0003683962
4854.14,0.0004043109
4855.03,0.0004110931
4856.34,0.0004214977
4857.22,0.000422962
4858.11,0.000422962
4859.43,0.0004147155
4860.31,0.0003949854
4861.2,0.0003630012
4862.08,0.0003912861
4863.39,0.0003884344
4864.27,0.0004092435
4865.15,0.000382423
4866.03,0.0004060836
4867.35,0.0004023071
4868.24,0.0004074708
4869.12,0.0004564875
4870.0,0.0004557168
4871.32,0.0004288964
4872.2,0.0004185689
4873.11,0.0004429232
4874.42,0.0004074708
4875.31,0.0004117868
4876.19,0.000408781
4877.07,0.0003853516
4878.38,0.0004368346
4879.26,0.000436218
4880.15,0.0004159486
4881.03,0.0003886657
4882.35,0.0004052358
4883.23,0.0003854287
4884.11,0.0004083957
4885.43,0.0004015364
4886.31,0.0004188002
4887.19,0.0004101683
4888.07,0.0004023842
4889.38,0.0004053899
4890.27,0.0004211894
4891.15,0.0004369888
4892.03,0.0003973746
4893.35,0.0003962957
4894.23,0.0004348308
4895.11,0.0003814211
4896.43,0.0004390696
4897.31,0.0004323646
4898.19,0.0004130969
4899.07,0.0004377594
4900.38,0.0004204187
4901.26,0.0004295129
4902.14,0.0003613057
4903.03,0.000392288
4904.34,0.0004052358
4905.23,0.0004389926
4906.12,0.0004107849
4907.0,0.0003902071
4908.31,0.00040986
4909.19,0.0004204958
4910.07,0.0003897447
4911.38,0.0003938294
4912.27,0.0004212664
4913.15,0.0004282798
4914.03,0.0003996096
4915.35,0.0003870472
4916.23,0.0003704
4917.12,0.0004308232
4918.0,0.000404388
4919.31,0.0004298983
4920.19,0.0004380677
4921.07,0.0004239639
4922.38,0.0004121721
4923.27,0.000373714
4924.15,0.0003756408
4925.03,0.000432904
4926.35,0.0003893593
4927.23,0.0003787236
4928.12,0.0004212664
4929.0,0.0004202645
4930.32,0.0004238868
4931.2,0.000436141
4932.08,0.0004086269
4933.39,0.0004025383
4934.27,0.0004465455
4935.15,0.0004078562
4936.03,0.0003972205
4937.35,0.0004009969
4938.23,0.0004320563
4939.12,0.0004259677
4940.0,0.0004478557
4941.32,0.0003771822
4942.2,0.0003992243
4943.08,0.000444927
4944.39,0.0003843497
4945.27,0.000364928
4946.15,0.0003610745
4947.03,0.0003711707
4948.35,0.0003735599
4949.24,0.0004017676
4950.12,0.0003905924
4951.0,0.0003999179
4952.32,0.0004118638
4953.23,0.0003995326
4954.11,0.0004060065
4955.0,0.0004086269
4956.32,0.0003633866
4957.2,0.0003643114
4958.08,0.0003982995
4959.39,0.0004036173
4960.28,0.000421883
4961.15,0.0003401884
4962.03,0.0003442731
4963.36,0.0003705541
4964.24,0.0003606891
4965.12,0.0004018447
4966.0,0.0003877408
4967.32,0.0003814981
4968.2,0.0003465082
4969.08,0.0003746389
4970.39999999999,0.0003749472
4971.28,0.0003811128
4972.16,0.0003590707
4973.04,0.0003478184
4974.37,0.0003525967
4975.25,0.0003707083
4976.13,0.0003730975
4977.01,0.0003717102
4978.33,0.0003549088
4979.21,0.0003549088
4980.09,0.0004204958
4981.39999999999,0.0003929046
4982.29,0.0003878179
4983.17,0.0003749472
4984.05,0.0003744076
4985.37,0.000387895
4986.25,0.0003798026
4987.13,0.0003730975
4988.02,0.0003942148
4989.33,0.0003580687
4990.22,0.0003752554
4991.1,0.0003925191
4992.42,0.0003808816
4993.3,0.0003798026
4994.19,0.0003957562
4995.07,0.0003593019
4996.38,0.0003947543
4997.26,0.000379186
4998.14,0.0003219228
4999.03,0.0003998409
5000.35,0.0003775675
5001.24,0.0003717102
5002.12,0.0003820377
5003.0,0.000403309
5004.32,0.0004012281
5005.2,0.0004007657
5006.08,0.0003743306
5007.39,0.0003737911
5008.27,0.0003836561
5009.15,0.0004130199
5010.04,0.0004144842
5011.35,0.0003959874
5012.24,0.0003932129
5013.12,0.0004297441
5014.01,0.0004135594
5015.32,0.0004083186
5016.2,0.0004205728
5017.08,0.0003882803
5018.39,0.0003588395
5019.27,0.0003582229
5020.15,0.0003762574
5021.03,0.0003911319
5022.35,0.0004060065
5023.24,0.0003851205
5024.13,0.000367163
5025.01,0.0003751784
5026.32,0.0003747159
5027.2,0.0003814981
5028.08,0.0004060836
5029.39,0.0004150237
5030.27,0.0003792631
5031.15,0.0004327499
5032.04,0.0003906695
5033.38,0.0003700146
5034.26,0.0003915172
5035.15,0.0003928275
5036.03,0.000389051
5037.35,0.0004067001
5038.24,0.000393444
5039.12,0.000403309
5040.0,0.0003665465
5041.32,0.0004102454
5042.2,0.0004097059
5043.08,0.000362693
5044.39,0.0003848122
5045.28,0.0004017676
5046.15,0.000362693
5047.04,0.0003779529
5048.36,0.0004118638
5049.24,0.0004245805
5050.13,0.0004045422
5051.01,0.0004396862
5052.32,0.0003861994
5053.2,0.000374793
5054.09,0.0003442731
5055.39999999999,0.0004245034
5056.28,0.0004459289
5057.16,0.0004226537
5058.04,0.00042959
5059.36,0.0003784153
5060.24,0.0003610745
5061.13,0.0003768739
5062.01,0.0003914402
5063.33,0.0004025383
5064.21,0.0004214206
5065.09,0.000414253
5066.39999999999,0.0004127116
5067.29,0.0004553315
5068.17,0.0004346766
5069.05,0.000409783
5070.37,0.0004367575
5071.25,0.0004035403
5072.13,0.0003855058
5073.01,0.0004157944
5074.33,0.0004095518
5075.21,0.0003574522
5076.09,0.0003818064
5077.41,0.0004038485
5078.29,0.0004030008
5079.17,0.0003897447
5080.05,0.0003952167
5081.37,0.0003885115
5082.25,0.0004019218
5083.14,0.000415255
5084.02,0.0004089351
5085.34,0.0004013052
5086.22,0.0004015364
5087.1,0.0004134053
5088.42,0.0003784153
5089.31,0.0003861224
5090.2,0.0003792631
5091.08,0.0003549859
5092.39,0.0003858141
5093.28,0.0003984536
5094.15,0.0003946772
5095.04,0.0003874325
5096.35,0.0004002262
5097.24,0.0003983765
5098.13,0.0003564503
5099.01,0.0003820377
5100.33,0.0003554483
5101.21,0.0004039256
5102.09,0.0003699376
5103.39999999999,0.0004164881
5104.28,0.0004218059
5105.16,0.0003862765
5106.04,0.0003926734
5107.36,0.0004118638
5108.25,0.0004140989
5109.13,0.0003897447
5110.01,0.0003786465
5111.32,0.000420804
5112.2,0.0004391467
5113.12,0.0004166422
5114.0,0.0004137136
5115.32,0.0003787236
5116.2,0.0003992243
5117.08,0.0004080874
5118.39,0.0004146384
5119.28,0.0003882803
5120.16,0.0003791089
5121.04,0.0004180295
5122.35,0.0004145613
5123.24,0.0003883574
5124.13,0.0003401884
5125.01,0.0003948313
5126.33,0.000380265
5127.21,0.0003889739
5128.09,0.0003925191
5129.41,0.0004080874
5130.29,0.0003961415
5131.17,0.0004382219
5132.06,0.000433906
5133.38,0.0004242722
5134.26,0.0004323646
5135.14,0.0004127116
5136.02,0.0004146384
5137.34,0.0004473162
5138.22,0.000442692
5139.1,0.0004029237
5140.41,0.0004037715
5141.3,0.0004282798
5142.18,0.0004056982
5143.06,0.0004345225
5144.38,0.0004271238
5145.26,0.0004295129
5146.14,0.000399995
5147.02,0.0003790319
5148.34,0.000409783
5149.22,0.0004382219
5150.1,0.0003914402
5151.41,0.0004167964
5152.3,0.0004325957
5153.18,0.0004425378
5154.06,0.0004217288
5155.38,0.0004224225
5156.26,0.0004134823
5157.15,0.0003912861
5158.03,0.0004513239
5159.35,0.0004490888
5160.23,0.0004692042
5161.11,0.0004873927
5162.43,0.0004341371
5163.31,0.0004456206
5164.19,0.0004503219
5165.07,0.0004529423
5166.39,0.0004090893
5167.26,0.0004357556
5168.14,0.0004363722
5169.03,0.0004388384
5170.34,0.0004366034
5171.22,0.0004195709
5172.11,0.0004255053
5173.43,0.0004533277
5174.31,0.0004302837
5175.2,0.0004023071
5176.09,0.0003804192
5177.39999999999,0.0004174129
5178.29,0.0003980682
5179.16,0.0004201875
5180.05,0.0003990702
5181.37,0.0004336747
5182.25,0.0003909007
5183.13,0.000409783
5184.01,0.0003990702
5185.33,0.0003987619
5186.21,0.0004151008
5187.09,0.0003749472
5188.39999999999,0.0004122492
5189.29,0.0004137136
5190.17,0.0004228849
5191.05,0.0004147155
5192.36,0.0003932899
5193.27,0.0003950625
5194.15,0.0003790319
5195.04,0.0004061606
5196.35,0.0003818064
5197.23,0.0003858141
5198.11,0.0004423837
5199.0,0.0004397633
5200.31,0.0004465455
5201.2,0.000401151
5202.09,0.0004261989
5203.39999999999,0.0004367575
5204.28,0.0003935982
5205.16,0.0003858141
5206.05,0.0003808045
5207.37,0.0004125574
5208.25,0.0004162569
5209.14,0.0004203416
5210.02,0.0004632697
5211.34,0.0004249658
5212.22,0.0003959874
5213.1,0.0003850434
5214.42,0.000405467
5215.3,0.0003797255
5216.18,0.0003530592
5217.06,0.0003577605
5218.38,0.0003941377
5219.26,0.0004168734
5220.15,0.0003847351
5221.03,0.0003924421
5222.35,0.0003761032
5223.23,0.0003906695
5224.11,0.0004024612
5225.0,0.0004231161
5226.32,0.0004502448
5227.2,0.0003889739
5228.09,0.0004001491
5229.39999999999,0.0003949084
5230.29,0.0004124804
5231.17,0.0003925191
5232.05,0.0003776446
5233.36,0.0004089351
5234.25,0.0004090122
5235.14,0.0004131741
5236.02,0.000415255
5237.34,0.0004090893
5238.22,0.0003789548
5239.1,0.0003874325
5240.41,0.0003784924
5241.29,0.0003973746
5242.17,0.0004193397
5243.05,0.0003870472
5244.37,0.0004056212
5245.26,0.0004017676
5246.14,0.0003984536
5247.02,0.0004669691
5248.34,0.0004505531
5249.22,0.0004505531
5250.1,0.0004513239
5251.42,0.0004259677
5252.3,0.0004369888
5253.18,0.0004224225
5254.07,0.000421883
5255.39,0.0004378365
5256.27,0.0004003033
5257.15,0.0004036944
5258.03,0.0003992243
5259.35,0.0004592621
5260.23,0.0004209582
5261.11,0.0003931358
5262.0,0.0004185689
5263.31,0.0004320563
5264.19,0.0004323646
5265.07,0.0004435398
5266.39,0.0004403027
5267.27,0.0004277403
5268.15,0.0004265843
5269.04,0.000414176
5270.35,0.0004093205
5271.24,0.0004313626
5272.12,0.0004840017
5273.03,0.0004313626
5274.34,0.0004303607
5275.23,0.0004282027
5276.11,0.0003932129
5277.0,0.0004319792
5278.31,0.0004147155
5279.19,0.000393367
5280.07,0.0003690898
5281.39,0.0003918255
5282.27,0.000407625
5283.15,0.0003916714
5284.03,0.0004103995
5285.35,0.0004199563
5286.23,0.0004505531
5287.11,0.0004285881
5288.0,0.0004332894
5289.32,0.0003983765
5290.2,0.0004304378
5291.08,0.0004052358
5292.39999999999,0.0004453123
5293.27,0.0004016905
5294.15,0.0004500136
5295.04,0.0004127116
5296.36,0.0004184148
5297.24,0.0004194938
5298.12,0.0003993785
5299.0,0.0004133282
5300.32,0.0003809586
5301.21,0.0004148696
5302.09,0.0003793402
5303.41,0.0004233473
5304.29,0.0004245805
5305.17,0.0004188772
5306.05,0.000420804
5307.37,0.0003485891
5308.25,0.0003892822
5309.13,0.0004078562
5310.01,0.0004198021
5311.33,0.0004185689
5312.22,0.0004207269
5313.1,0.0004254282
5314.41,0.0004116326
5315.29,0.0003969893
5316.17,0.0003845039
5317.06,0.0004495512
5318.38,0.0003892822
5319.26,0.0004348308
5320.15,0.0004403799
5321.02,0.0004116326
5322.34,0.0004167964
5323.23,0.0003848892
5324.11,0.0003887427
5325.42,0.0003839644
5326.3,0.0004086269
5327.18,0.0004046963
5328.06,0.0003996096
5329.38,0.0003911319
5330.26,0.000375872
5331.14,0.0003884344
5332.03,0.0004147925
5333.35,0.0004095518
5334.23,0.0003981453
5335.11,0.0004112473
5336.43,0.0004118638
5337.31,0.0003908236
5338.19,0.0003974517
5339.07,0.0003763344
5340.39,0.0004019218
5341.27,0.0004177983
5342.15,0.0004075479
5343.03,0.000414176
5344.35,0.0004138677
5345.23,0.0004084727
5346.11,0.0004048504
5347.0,0.0004193397
5348.31,0.0004112473
5349.2,0.0004238868
5350.07,0.0004293588
5351.39,0.0004181065
5352.28,0.0004336747
5353.19,0.000421883
5354.07,0.0004045422
5355.39,0.0004393008
5356.27,0.0004480869
5357.15,0.0003914402
5358.03,0.0003981453
5359.35,0.0004333665
5360.23,0.0004238868
5361.12,0.0004291276
5362.0,0.0004233473
5363.31,0.000405467
5364.19,0.0003881262
5365.07,0.000387895
5366.39,0.0003920567
5367.27,0.0004207269
5368.16,0.0003637719
5369.04,0.0003703229
5370.36,0.0004033861
5371.24,0.0003912861
5372.12,0.0003811898
5373.0,0.0003887427
5374.31,0.000403309
5375.2,0.0003960644
5376.08,0.0003956791
5377.39999999999,0.0003731745
5378.28,0.0003583771
5379.16,0.0003493598
5380.04,0.0003483579
5381.36,0.0003871243
5382.24,0.0003685503
5383.12,0.000414253
5384.01,0.0004101683
5385.32,0.0004225766
5386.2,0.0004188772
5387.08,0.0004237327
5388.39999999999,0.000394446
5389.28,0.0004052358
5390.16,0.0004275091
5391.05,0.000444927
5392.36,0.0004248116
5393.24,0.0004355244
5394.12,0.0004330582
5395.01,0.0003883574
5396.32,0.0004066231
5397.21,0.0003959103
5398.09,0.0003971434
5399.41,0.000436218
5400.29,0.0004288193
5401.17,0.0004246575
5402.05,0.0004134823
5403.37,0.0004044651
5404.25,0.0003961415
5405.13,0.0004244263
5406.01,0.0004006116
5407.33,0.0003979912
5408.22,0.000424041
5409.11,0.000417567
5410.42,0.0003952167
5411.3,0.0004382989
5412.18,0.0004346766
5413.06,0.0004257365
5414.37,0.0003706312
5415.26,0.0004114785
5416.15,0.000416411
5417.03,0.0004355244
5418.35,0.0004204958
5419.24,0.0004075479
5420.12,0.0003855829
5421.0,0.0004101683
5422.32,0.0003513636
5423.2,0.0003855058
5424.08,0.0004393008
5425.39999999999,0.0004064689
5426.28,0.0003849663
5427.16,0.0004184919
5428.05,0.0004345996
5429.36,0.0004277403
5430.24,0.0004167964
5431.12,0.0003767198
5432.01,0.0004138677
5433.34,0.0004122492
5434.22,0.0003909007
5435.11,0.0004129428
5436.42,0.0004376824
5437.3,0.0004477015
5438.17,0.0004456206
5439.06,0.0004209582
5440.37,0.0004232702
5441.25,0.0004345225
5442.13,0.0003919797
5443.02,0.000426353
5444.34,0.0004484722
5445.22,0.0004414589
5446.11,0.0003985307
5447.42,0.0004000721
5448.31,0.0004117097
5449.19,0.0004008428
5450.07,0.0003956791
5451.38,0.000398839
5452.27,0.0003984536
5453.15,0.0004336747
5454.04,0.0004292817
5455.36,0.0004277403
5456.24,0.0004304378
5457.12,0.0004132511
5458.0,0.0004237327
5459.31,0.0004260448
5460.19,0.0004201875
5461.07,0.0004185689
5462.39,0.0004020759
5463.27,0.0004337518
5464.16,0.0004025383
5465.04,0.0004045422
5466.36,0.0004160256
5467.24,0.0004027695
5468.12,0.000367163
5469.0,0.0003611516
5470.32,0.0003808816
5471.2,0.0003677796
5472.08,0.0003880491
5473.39999999999,0.0003953708
5474.29,0.0003902071
5475.17,0.0004012281
5476.05,0.0004618825
5477.37,0.0004428461
5478.25,0.0004211123
5479.13,0.0004329811
5480.01,0.0004313626
5481.33,0.0004117097
5482.21,0.0004084727
5483.1,0.0004376824
5484.41,0.0004192626
5485.29,0.0004199563
5486.17,0.0004304378
5487.05,0.0004533277
5488.37,0.0004279715
5489.25,0.000418646
5490.13,0.0004226537
5491.02,0.0004089351
5492.33,0.0004458518
5493.22,0.0004211894
5494.1,0.0004336747
5495.42,0.0003970663
5496.3,0.0004157944
5497.18,0.0004049275
5498.07000001,0.0003897447
5499.39,0.0003982995
5500.27,0.0003665465
5501.16,0.0003848122
5502.04,0.0003816522
5503.36,0.0004059294
5504.24,0.0004320563
5505.12,0.0004204187
5506.01,0.0004556398
5507.32,0.0004519404
5508.21,0.0004709768
5509.09,0.0004498595
5510.41000001,0.0004265843
5511.29000001,0.0004114014
5512.17,0.0004200333
5513.07000001,0.0004112473
5514.38,0.0004512468
5515.27,0.0004013823
5516.15000001,0.0004007657
5517.03000001,0.0004332123
5518.35,0.0004191855
5519.23000001,0.0004124033
5520.11000001,0.0004056982
5521.43,0.0004195709
5522.31,0.0004319021
5523.19000001,0.0004231161
5524.07000001,0.000420804
5525.39,0.0004275091
5526.27,0.000419725
5527.16,0.0004648111
5528.04,0.0004735971
5529.36,0.0004340601
5530.24,0.0004457748
5531.12,0.0004130199
5532.0,0.0004127116
5533.32,0.0004100142
5534.2,0.0004294358
5535.08,0.0003875096
5536.39,0.0004174129
5537.28,0.0004266613
5538.16,0.0004237327
5539.04,0.000406546
5540.35,0.0004118638
5541.23000001,0.0004006886
5542.12,0.0003712478
5543.0,0.0003854287
5544.31,0.0004307461
5545.19000001,0.0003956791
5546.08,0.0003910548
5547.39,0.0004207269
5548.28,0.0004239639
5549.16,0.0004316709
5550.04,0.0003925963
5551.36,0.0004345225
5552.24,0.0004224996
5553.13,0.0004488576
5554.01,0.0004020759
5555.33000001,0.0004300525
5556.0,0.0004045422
